"Protocol","Flow.Duration","Tot.Fwd.Pkts","Tot.Bwd.Pkts","TotLen.Fwd.Pkts","TotLen.Bwd.Pkts","Fwd.Pkt.Len.Max","Fwd.Pkt.Len.Min","Fwd.Pkt.Len.Mean","Fwd.Pkt.Len.Std","Bwd.Pkt.Len.Max","Bwd.Pkt.Len.Min","Bwd.Pkt.Len.Mean","Bwd.Pkt.Len.Std","Flow.Byts.s","Flow.Pkts.s","Flow.IAT.Mean","Flow.IAT.Std","Flow.IAT.Max","Flow.IAT.Min","Fwd.IAT.Tot","Fwd.IAT.Mean","Fwd.IAT.Std","Fwd.IAT.Max","Fwd.IAT.Min","Bwd.IAT.Tot","Bwd.IAT.Mean","Bwd.IAT.Std","Bwd.IAT.Max","Bwd.IAT.Min","Fwd.PSH.Flags","Bwd.PSH.Flags","Fwd.URG.Flags","Bwd.URG.Flags","Fwd.Header.Len","Bwd.Header.Len","Fwd.Pkts.s","Bwd.Pkts.s","Pkt.Len.Min","Pkt.Len.Max","Pkt.Len.Mean","Pkt.Len.Std","Pkt.Len.Var","FIN.Flag.Cnt","SYN.Flag.Cnt","RST.Flag.Cnt","PSH.Flag.Cnt","ACK.Flag.Cnt","URG.Flag.Cnt","CWR.Flag.Count","ECE.Flag.Cnt","Down.Up.Ratio","Pkt.Size.Avg","Fwd.Seg.Size.Avg","Bwd.Seg.Size.Avg","Fwd.Byts.b.Avg","Fwd.Pkts.b.Avg","Fwd.Blk.Rate.Avg","Bwd.Byts.b.Avg","Bwd.Pkts.b.Avg","Bwd.Blk.Rate.Avg","Subflow.Fwd.Pkts","Subflow.Fwd.Byts","Subflow.Bwd.Pkts","Subflow.Bwd.Byts","Init.Fwd.Win.Byts","Init.Bwd.Win.Byts","Fwd.Act.Data.Pkts","Fwd.Seg.Size.Min","Active.Mean","Active.Std","Active.Max","Active.Min","Idle.Mean","Idle.Std","Idle.Max","Idle.Min","Label"
6,1306,5,2,935,349,935,0,187,418.1447118,349,0,174.5,246.7802666,983154.6708,5359.877489,217.6666667,265.4676377,679,5,1306,326.5,471.0396303,1011,5,679,679,0,679,679,0,0,0,0,124,40,3828.48392,1531.393568,0,935,160.5,335.9302649,112849.1429,0,0,1,1,0,0,0,1,0,183.4285714,187,174.5,0,0,0,0,0,0,5,935,2,349,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1446,5,2,935,315,935,0,187,418.1447118,315,0,157.5,222.7386361,864453.6653,4840.940526,241,313.1727958,821,3,1446,361.5,543.0497215,1164,3,821,821,0,821,821,0,0,0,0,124,40,3457.814661,1383.125864,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1448,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,862569.0608,4834.254144,241.3333333,276.1504421,678,6,1448,362,466.3124846,1003,6,678,678,0,678,678,0,0,0,0,124,40,3453.038674,1381.21547,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,21717,5,2,935,313,935,0,187,418.1447118,313,0,156.5,221.3244225,57466.5009,322.32813,3619.5,8468.223917,20901,6,21717,5429.25,10568.14964,21279,9,20901,20901,0,20901,20901,0,0,0,0,124,40,230.2343786,92.09375144,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,0,178.2857143,187,156.5,0,0,0,0,0,0,5,935,2,313,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,2025,5,2,935,309,935,0,187,418.1447118,309,0,154.5,218.4959954,614320.9877,3456.790123,337.5,586.4683282,1513,6,2025,506.25,856.7887235,1784,6,1513,1513,0,1513,1513,0,0,0,0,124,40,2469.135802,987.654321,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,0,177.7142857,187,154.5,0,0,0,0,0,0,5,935,2,309,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,17443,5,2,935,323,935,0,187,418.1447118,323,0,161.5,228.3954903,72120.62145,401.3071146,2907.166667,6863.87268,16916,6,17443,4360.75,8558.027708,17197,6,16916,16916,0,16916,16916,0,0,0,0,124,40,286.647939,114.6591756,0,935,157.25,333.9661018,111533.3571,0,0,1,1,0,0,0,1,0,179.7142857,187,161.5,0,0,0,0,0,0,5,935,2,323,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,5327,5,2,935,324,935,0,187,418.1447118,324,0,162,229.1025971,236343.1575,1314.060447,887.8333333,1899.347195,4757,4,5327,1331.75,2489.990947,5064,4,4757,4757,0,4757,4757,0,0,0,0,124,40,938.6146048,375.4458419,0,935,157.375,334.0371825,111580.8393,0,0,1,1,0,0,0,1,0,179.8571429,187,162,0,0,0,0,0,0,5,935,2,324,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1418,5,2,935,291,935,0,187,418.1447118,291,0,145.5,205.7680733,864598.0254,4936.530324,236.3333333,318.5113289,823,3,1418,354.5,556.1495602,1177,3,823,823,0,823,823,0,0,0,0,124,40,3526.093089,1410.437236,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,14780,5,2,935,275,935,0,187,418.1447118,275,0,137.5,194.4543648,81867.38836,473.6129905,2463.333333,5777.925395,14255,4,14780,3695,7241.171682,14556,4,14255,14255,0,14255,14255,0,0,0,0,124,40,338.2949932,135.3179973,0,935,151.25,330.9806857,109548.2143,0,0,1,1,0,0,0,1,0,172.8571429,187,137.5,0,0,0,0,0,0,5,935,2,275,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1451,5,2,935,310,935,0,187,418.1447118,310,0,155,219.2031022,858028.9456,4824.259132,241.8333333,258.1708091,536,6,1451,362.75,439.6311901,924,6,380,380,0,380,380,0,0,0,0,124,40,3445.89938,1378.359752,0,935,155.625,333.0748254,110938.8393,0,0,1,1,0,0,0,1,0,177.8571429,187,155,0,0,0,0,0,0,5,935,2,310,65535,32768,1,20,0,0,0,0,0,0,0,0,0
17,116988052,13,0,416,0,32,32,32,0,0,0,0,0,3.555918685,0.111122459,9749004.333,10600000,38000000,2995918,117000000,9749004.333,10600000,38000000,2995918,0,0,0,0,0,0,0,0,0,104,0,0.111122459,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,34.46153846,32,0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,4003135.4,2231953.482,7995742,2995918,16200000,12200000,3.8e+07,6004343,0
6,1310,5,2,935,274,935,0,187,418.1447118,274,0,137,193.747258,922900.7634,5343.51145,218.3333333,277.1394354,715,3,1310,327.5,488.1847328,1042,3,715,715,0,715,715,0,0,0,0,124,40,3816.793893,1526.717557,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.7142857,187,137,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,15668,5,2,935,289,935,0,187,418.1447118,289,0,144.5,204.3538598,78121.01098,446.7704876,2611.333333,6072.390194,15003,7,15668,3917,7624.317281,15352,7,15003,15003,0,15003,15003,0,0,0,0,124,40,319.1217769,127.6487107,0,935,153,331.7645465,110067.7143,0,0,1,1,0,0,0,1,0,174.8571429,187,144.5,0,0,0,0,0,0,5,935,2,289,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,14807,5,2,935,291,935,0,187,418.1447118,291,0,145.5,205.7680733,82798.6763,472.7493753,2467.833333,5770.433794,14244,5,14807,3701.75,7203.178806,14505,5,14244,14244,0,14244,14244,0,0,0,0,124,40,337.6781252,135.0712501,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1132,5,2,935,267,935,0,187,418.1447118,267,0,133.5,188.7975106,1061837.456,6183.745583,188.6666667,227.1181778,579,6,1132,283,407.8864221,876,6,579,579,0,579,579,0,0,0,0,124,40,4416.961131,1766.784452,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,0,171.7142857,187,133.5,0,0,0,0,0,0,5,935,2,267,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1150,5,2,935,291,935,0,187,418.1447118,291,0,145.5,205.7680733,1066086.957,6086.956522,191.6666667,231.5199056,589,5,1150,287.5,418.0227267,896,5,589,589,0,589,589,0,0,0,0,124,40,4347.826087,1739.130435,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,3399,5,2,935,316,935,0,187,418.1447118,316,0,158,223.4457429,368049.4263,2059.429244,566.5,1049.120346,2678,6,3399,849.75,1528.778679,3138,6,2678,2678,0,2678,2678,0,0,0,0,124,40,1471.020888,588.4083554,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187,158,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1113,5,2,935,299,935,0,187,418.1447118,299,0,149.5,211.4249276,1108715.184,6289.308176,185.5,244.576164,639,7,1113,278.25,420.6640584,898,7,639,639,0,639,639,0,0,0,0,124,40,4492.362983,1796.945193,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1370,5,2,935,266,935,0,187,418.1447118,266,0,133,188.0904038,876642.3358,5109.489051,228.3333333,305.9814809,797,3,1370,342.5,521.5710242,1110,3,797,797,0,797,797,0,0,0,0,124,40,3649.635036,1459.854015,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,0,171.5714286,187,133,0,0,0,0,0,0,5,935,2,266,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,4392,5,2,935,249,935,0,187,418.1447118,249,0,124.5,176.0695885,269581.0565,1593.806922,732,1531.257784,3848,6,4392,1098,2039.377029,4154,6,3848,3848,0,3848,3848,0,0,0,0,124,40,1138.433515,455.3734062,0,935,148,329.7171948,108713.4286,0,0,1,1,0,0,0,1,0,169.1428571,187,124.5,0,0,0,0,0,0,5,935,2,249,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1163,5,2,935,316,935,0,187,418.1447118,316,0,158,223.4457429,1075666.38,6018.916595,193.8333333,234.8058063,590,7,1163,290.75,438.170724,936,7,590,590,0,590,590,0,0,0,0,124,40,4299.226139,1719.690456,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187,158,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1490,5,2,935,316,935,0,187,418.1447118,316,0,158,223.4457429,839597.3154,4697.986577,248.3333333,316.3356867,817,4,1490,372.5,515.7845157,1109,4,817,817,0,817,817,0,0,0,0,124,40,3355.704698,1342.281879,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187,158,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,14211,5,2,935,288,935,0,187,418.1447118,288,0,144,203.646753,86060.09429,492.5761734,2368.5,5522.85313,13639,4,14211,3552.75,6938.842717,13960,4,13639,13639,0,13639,13639,0,0,0,0,124,40,351.8401238,140.7360495,0,935,152.875,331.7061684,110028.9821,0,0,1,1,0,0,0,1,0,174.7142857,187,144,0,0,0,0,0,0,5,935,2,288,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,37363,5,2,935,291,935,0,187,418.1447118,291,0,145.5,205.7680733,32813.21093,187.3511228,6227.166667,14726.32579,36282,5,37363,9340.75,18199.64916,36636,9,36282,36282,0,36282,36282,0,0,0,0,124,40,133.8222305,53.52889222,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,49319,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,25324.92549,141.9331292,8219.833333,19525.58945,48072,10,49319,12329.75,24201.96651,48630,14,48072,48072,0,48072,48072,0,0,0,0,124,40,101.3808066,40.55232263,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1280,5,2,935,339,935,0,187,418.1447118,339,0,169.5,239.7091988,995312.5,5468.75,213.3333333,280.1083124,730,4,1280,320,469.0650275,1004,4,730,730,0,730,730,0,0,0,0,124,40,3906.25,1562.5,0,935,159.25,335.1463433,112323.0714,0,0,1,1,0,0,0,1,0,182,187,169.5,0,0,0,0,0,0,5,935,2,339,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1130,5,2,935,248,935,0,187,418.1447118,248,0,124,175.3624817,1046902.655,6194.690265,188.3333333,253.3603494,661,6,1130,282.5,430.3529559,916,6,661,661,0,661,661,0,0,0,0,124,40,4424.778761,1769.911504,0,935,147.875,329.6736211,108684.6964,0,0,1,1,0,0,0,1,0,169,187,124,0,0,0,0,0,0,5,935,2,248,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,35408,5,2,935,316,935,0,187,418.1447118,316,0,158,223.4457429,35330.99864,197.6954361,5901.333333,14034.55277,34546,4,35408,8852,17336.36755,34854,6,34546,34546,0,34546,34546,0,0,0,0,124,40,141.2110258,56.4844103,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187,158,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1093,5,2,935,266,935,0,187,418.1447118,266,0,133,188.0904038,1098810.613,6404.391583,182.1666667,220.2811083,557,6,1093,273.25,406.3786207,870,6,557,557,0,557,557,0,0,0,0,124,40,4574.565416,1829.826167,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,0,171.5714286,187,133,0,0,0,0,0,0,5,935,2,266,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1663,5,2,935,248,935,0,187,418.1447118,248,0,124,175.3624817,711365.003,4209.260373,277.1666667,354.2950277,909,3,1663,415.75,621.5407603,1324,3,909,909,0,909,909,0,0,0,0,124,40,3006.614552,1202.645821,0,935,147.875,329.6736211,108684.6964,0,0,1,1,0,0,0,1,0,169,187,124,0,0,0,0,0,0,5,935,2,248,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1732,5,2,935,291,935,0,187,418.1447118,291,0,145.5,205.7680733,707852.194,4041.570439,288.6666667,352.946266,896,5,1732,433,603.9133492,1295,5,896,896,0,896,896,0,0,0,0,124,40,2886.836028,1154.734411,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1192,5,2,935,309,935,0,187,418.1447118,309,0,154.5,218.4959954,1043624.161,5872.483221,198.6666667,231.5872766,595,6,1192,298,414.0563569,896,6,595,595,0,595,595,0,0,0,0,124,40,4194.630872,1677.852349,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,0,177.7142857,187,154.5,0,0,0,0,0,0,5,935,2,309,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,33148,5,2,935,273,935,0,187,418.1447118,273,0,136.5,193.0401513,36442.62097,211.1741282,5524.666667,13037.07988,32131,3,33148,8287,16101.74823,32435,5,32131,32131,0,32131,32131,0,0,0,0,124,40,150.838663,60.33546519,0,935,151,330.8745986,109478,0,0,1,1,0,0,0,1,0,172.5714286,187,136.5,0,0,0,0,0,0,5,935,2,273,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1267,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,985793.2123,5524.861878,211.1666667,284.8082981,743,6,1267,316.75,482.5842759,1028,6,743,743,0,743,743,0,0,0,0,124,40,3946.329913,1578.531965,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1333,5,2,935,341,935,0,187,418.1447118,341,0,170.5,241.1234124,957239.3098,5251.312828,222.1666667,294.9877399,767,5,1333,333.25,506.0779749,1078,5,767,767,0,767,767,0,0,0,0,124,40,3750.937734,1500.375094,0,935,159.5,335.3002918,112426.2857,0,0,1,1,0,0,0,1,0,182.2857143,187,170.5,0,0,0,0,0,0,5,935,2,341,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,4167,5,2,935,339,935,0,187,418.1447118,339,0,169.5,239.7091988,305735.5412,1679.865611,694.5,1097.252706,2793,6,4167,1041.75,1471.30155,3136,6,335,335,0,335,335,0,0,0,0,124,40,1199.904008,479.9616031,0,935,159.25,335.1463433,112323.0714,0,0,1,1,0,0,0,1,0,182,187,169.5,0,0,0,0,0,0,5,935,2,339,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1329,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,939804.3642,5267.118134,221.5,296.4737762,772,5,1329,332.25,508.5170433,1082,5,772,772,0,772,772,0,0,0,0,124,40,3762.227239,1504.890895,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1355,5,2,935,268,935,0,187,418.1447118,268,0,134,189.5046174,887822.8782,5166.051661,225.8333333,324.4252867,845,3,1355,338.75,541.0190231,1141,3,845,845,0,845,845,0,0,0,0,124,40,3690.0369,1476.01476,0,935,150.375,330.6158485,109306.8393,0,0,1,1,0,0,0,1,0,171.8571429,187,134,0,0,0,0,0,0,5,935,2,268,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,9100,5,2,935,316,935,0,187,418.1447118,316,0,158,223.4457429,137472.5275,769.2307692,1516.666667,3442.10701,8538,5,9100,2275,4400.715927,8875,5,8538,8538,0,8538,8538,0,0,0,0,124,40,549.4505495,219.7802198,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187,158,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,23222,5,2,935,298,935,0,187,418.1447118,298,0,149,210.7178208,53096.20188,301.4382913,3870.333333,9211.244013,22671,6,23222,5805.5,11455.9903,22989,8,22671,22671,0,22671,22671,0,0,0,0,124,40,215.3130652,86.12522608,0,935,154.125,332.3064152,110427.5536,0,0,1,1,0,0,0,1,0,176.1428571,187,149,0,0,0,0,0,0,5,935,2,298,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,7635,5,2,935,333,935,0,187,418.1447118,333,0,166.5,235.4665581,166077.2757,916.8303864,1272.5,2818.970929,7020,4,7635,1908.75,3627.950696,7348,4,7020,7020,0,7020,7020,0,0,0,0,124,40,654.8788474,261.951539,0,935,158.5,334.6930363,112019.4286,0,0,1,1,0,0,0,1,0,181.1428571,187,166.5,0,0,0,0,0,0,5,935,2,333,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1389,5,2,935,313,935,0,187,418.1447118,313,0,156.5,221.3244225,898488.121,5039.596832,231.5,309.017637,807,6,1389,347.25,520.6466332,1111,6,807,807,0,807,807,0,0,0,0,124,40,3599.712023,1439.884809,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,0,178.2857143,187,156.5,0,0,0,0,0,0,5,935,2,313,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,19427,5,2,935,339,935,0,187,418.1447118,339,0,169.5,239.7091988,65578.83358,360.3232614,3237.833333,7641.516536,18834,6,19427,4856.75,9529.284596,19150,6,18834,18834,0,18834,18834,0,0,0,0,124,40,257.3737582,102.9495033,0,935,159.25,335.1463433,112323.0714,0,0,1,1,0,0,0,1,0,182,187,169.5,0,0,0,0,0,0,5,935,2,339,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,16860,5,2,935,312,935,0,187,418.1447118,312,0,156,220.6173157,73962.04033,415.1838671,2810,6592.324931,16264,3,16860,4215,8255.161941,16597,3,16264,16264,0,16264,16264,0,0,0,0,124,40,296.5599051,118.623962,0,935,155.875,333.2079735,111027.5536,0,0,1,1,0,0,0,1,0,178.1428571,187,156,0,0,0,0,0,0,5,935,2,312,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1220,5,2,935,248,935,0,187,418.1447118,248,0,124,175.3624817,969672.1311,5737.704918,203.3333333,258.3824039,682,4,1220,305,449.5575603,965,4,682,682,0,682,682,0,0,0,0,124,40,4098.360656,1639.344262,0,935,147.875,329.6736211,108684.6964,0,0,1,1,0,0,0,1,0,169,187,124,0,0,0,0,0,0,5,935,2,248,65535,32768,1,20,0,0,0,0,0,0,0,0,0
