"Protocol","Flow.Duration","Tot.Fwd.Pkts","Tot.Bwd.Pkts","TotLen.Fwd.Pkts","TotLen.Bwd.Pkts","Fwd.Pkt.Len.Max","Fwd.Pkt.Len.Min","Fwd.Pkt.Len.Mean","Fwd.Pkt.Len.Std","Bwd.Pkt.Len.Max","Bwd.Pkt.Len.Min","Bwd.Pkt.Len.Mean","Bwd.Pkt.Len.Std","Flow.Byts.s","Flow.Pkts.s","Flow.IAT.Mean","Flow.IAT.Std","Flow.IAT.Max","Flow.IAT.Min","Fwd.IAT.Tot","Fwd.IAT.Mean","Fwd.IAT.Std","Fwd.IAT.Max","Fwd.IAT.Min","Bwd.IAT.Tot","Bwd.IAT.Mean","Bwd.IAT.Std","Bwd.IAT.Max","Bwd.IAT.Min","Fwd.PSH.Flags","Bwd.PSH.Flags","Fwd.URG.Flags","Bwd.URG.Flags","Fwd.Header.Len","Bwd.Header.Len","Fwd.Pkts.s","Bwd.Pkts.s","Pkt.Len.Min","Pkt.Len.Max","Pkt.Len.Mean","Pkt.Len.Std","Pkt.Len.Var","FIN.Flag.Cnt","SYN.Flag.Cnt","RST.Flag.Cnt","PSH.Flag.Cnt","ACK.Flag.Cnt","URG.Flag.Cnt","CWR.Flag.Count","ECE.Flag.Cnt","Down.Up.Ratio","Pkt.Size.Avg","Fwd.Seg.Size.Avg","Bwd.Seg.Size.Avg","Fwd.Byts.b.Avg","Fwd.Pkts.b.Avg","Fwd.Blk.Rate.Avg","Bwd.Byts.b.Avg","Bwd.Pkts.b.Avg","Bwd.Blk.Rate.Avg","Subflow.Fwd.Pkts","Subflow.Fwd.Byts","Subflow.Bwd.Pkts","Subflow.Bwd.Byts","Init.Fwd.Win.Byts","Init.Bwd.Win.Byts","Fwd.Act.Data.Pkts","Fwd.Seg.Size.Min","Active.Mean","Active.Std","Active.Max","Active.Min","Idle.Mean","Idle.Std","Idle.Max","Idle.Min","Label"
6,1331,5,2,935,298,935,0,187,418.1447118,298,0,149,210.7178208,926371.1495,5259.203606,221.8333333,277.4010935,710,7,1331,332.75,500.5892361,1068,7,710,710,0,710,710,0,0,0,0,124,40,3756.574005,1502.629602,0,935,154.125,332.3064152,110427.5536,0,0,1,1,0,0,0,1,0,176.1428571,187,149,0,0,0,0,0,0,5,935,2,298,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1329,5,2,935,316,935,0,187,418.1447118,316,0,158,223.4457429,941309.2551,5267.118134,221.5,264.8703456,670,8,1329,332.25,488.0842653,1047,9,670,670,0,670,670,0,0,0,0,124,40,3762.227239,1504.890895,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187,158,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,7729,5,2,935,299,935,0,187,418.1447118,299,0,149.5,211.4249276,159658.4293,905.6799068,1288.166667,2801.72664,6997,5,7729,1932.25,3587.544692,7307,6,6997,6997,0,6997,6997,0,0,0,0,124,40,646.9142192,258.7656877,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,973,5,2,935,299,935,0,187,418.1447118,299,0,149.5,211.4249276,1268242.549,7194.244604,162.1666667,174.9427525,409,3,973,243.25,337.7991267,730,3,409,409,0,409,409,0,0,0,0,124,40,5138.746146,2055.498458,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1598,5,2,935,334,935,0,187,418.1447118,334,0,167,236.1736649,794117.6471,4380.475594,266.3333333,322.6556472,766,6,1598,399.5,628.0851853,1329,6,766,766,0,766,766,0,0,0,0,124,40,3128.911139,1251.564456,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,0,181.2857143,187,167,0,0,0,0,0,0,5,935,2,334,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1528,5,2,935,336,935,0,187,418.1447118,336,0,168,237.5878785,831806.2827,4581.151832,254.6666667,294.1072367,725,6,1528,382,497.3617061,1069,6,725,725,0,725,725,0,0,0,0,124,40,3272.251309,1308.900524,0,935,158.875,334.918087,112170.125,0,0,1,1,0,0,0,1,0,181.5714286,187,168,0,0,0,0,0,0,5,935,2,336,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,5317,5,2,935,316,935,0,187,418.1447118,316,0,158,223.4457429,235283.0544,1316.531879,886.1666667,1894.99788,4746,6,5317,1329.25,2494.118064,5068,6,4746,4746,0,4746,4746,0,0,0,0,124,40,940.3799135,376.1519654,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187,158,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,34253,5,2,935,323,935,0,187,418.1447118,323,0,161.5,228.3954903,36726.71007,204.3616618,5708.833333,13579.99784,33426,5,34253,8563.25,16788.60168,33744,8,33426,33426,0,33426,33426,0,0,0,0,124,40,145.9726155,58.38904621,0,935,157.25,333.9661018,111533.3571,0,0,1,1,0,0,0,1,0,179.7142857,187,161.5,0,0,0,0,0,0,5,935,2,323,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,48865,5,2,935,333,935,0,187,418.1447118,333,0,166.5,235.4665581,25949.04328,143.2518162,8144.166667,19408.66389,47758,4,48865,12216.25,23965.21756,48161,7,47758,47758,0,47758,47758,0,0,0,0,124,40,102.3227259,40.92909035,0,935,158.5,334.6930363,112019.4286,0,0,1,1,0,0,0,1,0,181.1428571,187,166.5,0,0,0,0,0,0,5,935,2,333,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1246,5,2,935,259,935,0,187,418.1447118,259,0,129.5,183.1406563,958266.4526,5617.977528,207.6666667,257.639024,644,6,1246,311.5,481.871698,1023,6,644,644,0,644,644,0,0,0,0,124,40,4012.841091,1605.136437,0,935,149.25,330.1734393,109014.5,0,0,1,1,0,0,0,1,0,170.5714286,187,129.5,0,0,0,0,0,0,5,935,2,259,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,16427,5,2,935,261,935,0,187,418.1447118,261,0,130.5,184.5548699,72806.96414,426.1277166,2737.833333,6229.259777,15443,6,16427,4106.75,7770.478208,15754,6,15443,15443,0,15443,15443,0,0,0,0,124,40,304.3769404,121.7507762,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,0,170.8571429,187,130.5,0,0,0,0,0,0,5,935,2,261,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1353,5,2,935,291,935,0,187,418.1447118,291,0,145.5,205.7680733,906134.5159,5173.688101,225.5,294.3574358,756,3,1353,338.25,524.2520863,1112,3,756,756,0,756,756,0,0,0,0,124,40,3695.4915,1478.1966,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,20092,5,2,935,275,935,0,187,418.1447118,275,0,137.5,194.4543648,60222.97432,348.3973721,3348.666667,7904.702491,19482,7,20092,5023,9839.295808,19781,10,19482,19482,0,19482,19482,0,0,0,0,124,40,248.8552658,99.54210631,0,935,151.25,330.9806857,109548.2143,0,0,1,1,0,0,0,1,0,172.8571429,187,137.5,0,0,0,0,0,0,5,935,2,275,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1431,5,2,935,308,935,0,187,418.1447118,308,0,154,217.7888886,868623.3403,4891.684137,238.5,350.506348,912,5,1431,357.75,579.5960519,1219,5,912,912,0,912,912,0,0,0,0,124,40,3494.060098,1397.624039,0,935,155.375,332.9431258,110851.125,0,0,1,1,0,0,0,1,0,177.5714286,187,154,0,0,0,0,0,0,5,935,2,308,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1804,5,2,935,312,935,0,187,418.1447118,312,0,156,220.6173157,691241.6851,3880.266075,300.6666667,483.1089594,1257,7,1804,451,735.940215,1545,7,1257,1257,0,1257,1257,0,0,0,0,124,40,2771.618625,1108.64745,0,935,155.875,333.2079735,111027.5536,0,0,1,1,0,0,0,1,0,178.1428571,187,156,0,0,0,0,0,0,5,935,2,312,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1100,5,2,935,266,935,0,187,418.1447118,266,0,133,188.0904038,1091818.182,6363.636364,183.3333333,214.6845748,544,5,1100,275,384.2924234,829,5,544,544,0,544,544,0,0,0,0,124,40,4545.454545,1818.181818,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,0,171.5714286,187,133,0,0,0,0,0,0,5,935,2,266,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1392,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,897270.1149,5028.735632,232,322.5182165,841,4,1392,348,542.0559627,1149,4,841,841,0,841,841,0,0,0,0,124,40,3591.954023,1436.781609,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1308,5,2,935,313,935,0,187,418.1447118,313,0,156.5,221.3244225,954128.4404,5351.681957,218,300.855447,785,4,1308,327,506.5602959,1075,4,785,785,0,785,785,0,0,0,0,124,40,3822.629969,1529.051988,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,0,178.2857143,187,156.5,0,0,0,0,0,0,5,935,2,313,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,7114,5,2,935,339,935,0,187,418.1447118,339,0,169.5,239.7091988,179083.4973,983.9752601,1185.666667,2017.350408,5062,8,7114,1778.5,3370.745565,6832,8,1760,1760,0,1760,1760,0,0,0,0,124,40,702.8394715,281.1357886,0,935,159.25,335.1463433,112323.0714,0,0,1,1,0,0,0,1,0,182,187,169.5,0,0,0,0,0,0,5,935,2,339,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1092,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,1143772.894,6410.25641,182,228.134171,594,6,1092,273,395.165788,850,6,594,594,0,594,594,0,0,0,0,124,40,4578.754579,1831.501832,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1312,5,2,935,276,935,0,187,418.1447118,276,0,138,195.1614716,923018.2927,5335.365854,218.6666667,282.1784305,739,6,1312,328,482.175625,1034,6,739,739,0,739,739,0,0,0,0,124,40,3810.97561,1524.390244,0,935,151.375,331.0342829,109583.6964,0,0,1,1,0,0,0,1,0,173,187,138,0,0,0,0,0,0,5,935,2,276,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1060,5,2,935,309,935,0,187,418.1447118,309,0,154.5,218.4959954,1173584.906,6603.773585,176.6666667,208.024678,536,7,1060,265,374.7399098,811,7,536,536,0,536,536,0,0,0,0,124,40,4716.981132,1886.792453,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,0,177.7142857,187,154.5,0,0,0,0,0,0,5,935,2,309,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1171,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,1066609.735,5977.796755,195.1666667,241.4559311,620,6,1171,292.75,436.2058956,933,6,620,620,0,620,620,0,0,0,0,124,40,4269.854825,1707.94193,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,3097,5,2,935,249,935,0,187,418.1447118,249,0,124.5,176.0695885,382305.4569,2260.251857,516.1666667,969.3243867,2473,7,3097,774.25,1381.968976,2842,7,2473,2473,0,2473,2473,0,0,0,0,124,40,1614.465612,645.7862448,0,935,148,329.7171948,108713.4286,0,0,1,1,0,0,0,1,0,169.1428571,187,124.5,0,0,0,0,0,0,5,935,2,249,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,3112,5,2,935,315,935,0,187,418.1447118,315,0,157.5,222.7386361,401670.9512,2249.357326,518.6666667,924.9451155,2380,5,3112,778,1328.609047,2762,5,2380,2380,0,2380,2380,0,0,0,0,124,40,1606.683805,642.6735219,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1286,5,2,935,288,935,0,187,418.1447118,288,0,144,203.646753,951010.8865,5443.234837,214.3333333,273.9530373,717,7,1286,321.5,462.2456057,994,7,717,717,0,717,717,0,0,0,0,124,40,3888.024883,1555.209953,0,935,152.875,331.7061684,110028.9821,0,0,1,1,0,0,0,1,0,174.7142857,187,144,0,0,0,0,0,0,5,935,2,288,65535,32768,1,20,0,0,0,0,0,0,0,0,0
17,89480486,6,0,3000,0,500,500,500,0,0,0,0,0,33.52686305,0.067053726,17900000,15300000,42000000,4000346,89500000,17900000,15300000,42000000,4000346,0,0,0,0,0,0,0,0,0,48,0,0.067053726,0,500,500,500,0,0,0,0,0,0,0,0,0,0,0,583.3333333,500,0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000346,0,4000346,4000346,21400000,15300000,4.2e+07,7200309,0
6,5344,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,233720.0599,1309.88024,890.6666667,1937.314292,4839,6,5344,1336,2514.871634,5106,6,4839,4839,0,4839,4839,0,0,0,0,124,40,935.6287425,374.251497,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
