"Protocol","Flow.Duration","Tot.Fwd.Pkts","Tot.Bwd.Pkts","TotLen.Fwd.Pkts","TotLen.Bwd.Pkts","Fwd.Pkt.Len.Max","Fwd.Pkt.Len.Min","Fwd.Pkt.Len.Mean","Fwd.Pkt.Len.Std","Bwd.Pkt.Len.Max","Bwd.Pkt.Len.Min","Bwd.Pkt.Len.Mean","Bwd.Pkt.Len.Std","Flow.Byts.s","Flow.Pkts.s","Flow.IAT.Mean","Flow.IAT.Std","Flow.IAT.Max","Flow.IAT.Min","Fwd.IAT.Tot","Fwd.IAT.Mean","Fwd.IAT.Std","Fwd.IAT.Max","Fwd.IAT.Min","Bwd.IAT.Tot","Bwd.IAT.Mean","Bwd.IAT.Std","Bwd.IAT.Max","Bwd.IAT.Min","Fwd.PSH.Flags","Bwd.PSH.Flags","Fwd.URG.Flags","Bwd.URG.Flags","Fwd.Header.Len","Bwd.Header.Len","Fwd.Pkts.s","Bwd.Pkts.s","Pkt.Len.Min","Pkt.Len.Max","Pkt.Len.Mean","Pkt.Len.Std","Pkt.Len.Var","FIN.Flag.Cnt","SYN.Flag.Cnt","RST.Flag.Cnt","PSH.Flag.Cnt","ACK.Flag.Cnt","URG.Flag.Cnt","CWR.Flag.Count","ECE.Flag.Cnt","Down.Up.Ratio","Pkt.Size.Avg","Fwd.Seg.Size.Avg","Bwd.Seg.Size.Avg","Fwd.Byts.b.Avg","Fwd.Pkts.b.Avg","Fwd.Blk.Rate.Avg","Bwd.Byts.b.Avg","Bwd.Pkts.b.Avg","Bwd.Blk.Rate.Avg","Subflow.Fwd.Pkts","Subflow.Fwd.Byts","Subflow.Bwd.Pkts","Subflow.Bwd.Byts","Init.Fwd.Win.Byts","Init.Bwd.Win.Byts","Fwd.Act.Data.Pkts","Fwd.Seg.Size.Min","Active.Mean","Active.Std","Active.Max","Active.Min","Idle.Mean","Idle.Std","Idle.Max","Idle.Min","Label"
6,3221,5,2,935,312,935,0,187,418.1447118,312,0,156,220.6173157,387146.8488,2173.238125,536.8333333,1079.298553,2729,4,3221,805.25,1464.267138,2998,4,2729,2729,0,2729,2729,0,0,0,0,124,40,1552.312946,620.9251785,0,935,155.875,333.2079735,111027.5536,0,0,1,1,0,0,0,1,0,178.1428571,187,156,0,0,0,0,0,0,5,935,2,312,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1324,5,2,935,308,935,0,187,418.1447118,308,0,154,217.7888886,938821.7523,5287.009063,220.6666667,292.5225917,752,3,1324,331,516.8745818,1094,3,752,752,0,752,752,0,0,0,0,124,40,3776.435045,1510.574018,0,935,155.375,332.9431258,110851.125,0,0,1,1,0,0,0,1,0,177.5714286,187,154,0,0,0,0,0,0,5,935,2,308,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1516,5,2,935,274,935,0,187,418.1447118,274,0,137,193.747258,797493.4037,4617.414248,252.6666667,310.2319562,777,4,1516,379,494.3932308,1061,4,777,777,0,777,777,0,0,0,0,124,40,3298.153034,1319.261214,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.7142857,187,137,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1095,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,1140639.269,6392.694064,182.5,219.5493111,543,6,1095,273.75,413.6184836,882,6,543,543,0,543,543,0,0,0,0,124,40,4566.210046,1826.484018,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,3915,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,319029.3742,1787.994891,652.5,1334.623205,3366,6,3915,978.75,1791.388544,3662,6,3366,3366,0,3366,3366,0,0,0,0,124,40,1277.139208,510.8556833,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,16464,5,2,935,326,935,0,187,418.1447118,326,0,163,230.5168107,76591.35083,425.170068,2744,6429.859967,15866,7,16464,4116,8064.550122,16212,11,15866,15866,0,15866,15866,0,0,0,0,124,40,303.6929057,121.4771623,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,0,180.1428571,187,163,0,0,0,0,0,0,5,935,2,326,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1309,5,2,935,312,935,0,187,418.1447118,312,0,156,220.6173157,952635.5997,5347.593583,218.1666667,277.9549724,735,6,1309,327.25,476.0513803,1028,6,735,735,0,735,735,0,0,0,0,124,40,3819.709702,1527.883881,0,935,155.875,333.2079735,111027.5536,0,0,1,1,0,0,0,1,0,178.1428571,187,156,0,0,0,0,0,0,5,935,2,312,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1428,5,2,935,289,935,0,187,418.1447118,289,0,144.5,204.3538598,857142.8571,4901.960784,238,304.4509813,791,7,1428,357,518.8326641,1112,7,791,791,0,791,791,0,0,0,0,124,40,3501.40056,1400.560224,0,935,153,331.7645465,110067.7143,0,0,1,1,0,0,0,1,0,174.8571429,187,144.5,0,0,0,0,0,0,5,935,2,289,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1610,5,2,935,300,935,0,187,418.1447118,300,0,150,212.1320344,767080.7453,4347.826087,268.3333333,407.8439244,1064,6,1610,402.5,656.5188497,1380,6,1064,1064,0,1064,1064,0,0,0,0,124,40,3105.590062,1242.236025,0,935,154.375,332.4308467,110510.2679,0,0,1,1,0,0,0,1,0,176.4285714,187,150,0,0,0,0,0,0,5,935,2,300,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,17978,5,2,935,349,935,0,187,418.1447118,349,0,174.5,246.7802666,71420.62521,389.3647792,2996.333333,7075.407993,17437,7,17978,4494.5,8812.906085,17713,8,17437,17437,0,17437,17437,0,0,0,0,124,40,278.1176994,111.2470798,0,935,160.5,335.9302649,112849.1429,0,0,1,1,0,0,0,1,0,183.4285714,187,174.5,0,0,0,0,0,0,5,935,2,349,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1250,5,2,935,291,935,0,187,418.1447118,291,0,145.5,205.7680733,980800,5600,208.3333333,290.8419961,761,6,1250,312.5,485.2253772,1030,6,761,761,0,761,761,0,0,0,0,124,40,4000,1600,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1551,5,2,935,333,935,0,187,418.1447118,333,0,166.5,235.4665581,817537.0729,4513.217279,258.5,348.607946,907,6,1551,387.75,549.7371342,1180,6,907,907,0,907,907,0,0,0,0,124,40,3223.726628,1289.490651,0,935,158.5,334.6930363,112019.4286,0,0,1,1,0,0,0,1,0,181.1428571,187,166.5,0,0,0,0,0,0,5,935,2,333,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1732,5,2,935,309,935,0,187,418.1447118,309,0,154.5,218.4959954,718244.8037,4041.570439,288.6666667,440.2447804,1150,7,1732,433,695.9731796,1467,7,1150,1150,0,1150,1150,0,0,0,0,124,40,2886.836028,1154.734411,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,0,177.7142857,187,154.5,0,0,0,0,0,0,5,935,2,309,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1216,5,2,935,273,935,0,187,418.1447118,273,0,136.5,193.0401513,993421.0526,5756.578947,202.6666667,251.6844585,646,7,1216,304,454.0469873,971,7,646,646,0,646,646,0,0,0,0,124,40,4111.842105,1644.736842,0,935,151,330.8745986,109478,0,0,1,1,0,0,0,1,0,172.5714286,187,136.5,0,0,0,0,0,0,5,935,2,273,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,8778,5,2,935,324,935,0,187,418.1447118,324,0,162,229.1025971,143426.7487,797.4481659,1463,3241.036995,8070,5,8778,2194.5,4099.288434,8337,8,8070,8070,0,8070,8070,0,0,0,0,124,40,569.6058328,227.8423331,0,935,157.375,334.0371825,111580.8393,0,0,1,1,0,0,0,1,0,179.8571429,187,162,0,0,0,0,0,0,5,935,2,324,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1075,5,2,935,261,935,0,187,418.1447118,261,0,130.5,184.5548699,1112558.14,6511.627907,179.1666667,212.6917174,544,7,1075,268.75,387.2633686,834,7,544,544,0,544,544,0,0,0,0,124,40,4651.162791,1860.465116,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,0,170.8571429,187,130.5,0,0,0,0,0,0,5,935,2,261,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1227,5,2,935,309,935,0,187,418.1447118,309,0,154.5,218.4959954,1013854.931,5704.971475,204.5,255.70745,657,3,1227,306.75,450.0891578,963,3,657,657,0,657,657,0,0,0,0,124,40,4074.979625,1629.99185,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,0,177.7142857,187,154.5,0,0,0,0,0,0,5,935,2,309,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,7418,5,2,935,266,935,0,187,418.1447118,266,0,133,188.0904038,161903.478,943.6505797,1236.333333,2508.583478,6324,7,7418,1854.5,3221.476318,6660,7,6324,6324,0,6324,6324,0,0,0,0,124,40,674.0361283,269.6144513,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,0,171.5714286,187,133,0,0,0,0,0,0,5,935,2,266,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1465,5,2,935,268,935,0,187,418.1447118,268,0,134,189.5046174,821160.4096,4778.156997,244.1666667,293.470555,713,5,1465,366.25,409.138424,728,5,462,462,0,462,462,0,0,0,0,124,40,3412.969283,1365.187713,0,935,150.375,330.6158485,109306.8393,0,0,1,1,0,0,0,1,0,171.8571429,187,134,0,0,0,0,0,0,5,935,2,268,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1383,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,903109.1829,5061.460593,230.5,306.528139,786,2,1383,345.75,545.6112016,1153,2,786,786,0,786,786,0,0,0,0,124,40,3615.328995,1446.131598,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1453,5,2,935,333,935,0,187,418.1447118,333,0,166.5,235.4665581,872677.2195,4817.61872,242.1666667,292.6973978,761,5,1453,363.25,509.9910947,1101,5,761,761,0,761,761,0,0,0,0,124,40,3441.156228,1376.462491,0,935,158.5,334.6930363,112019.4286,0,0,1,1,0,0,0,1,0,181.1428571,187,166.5,0,0,0,0,0,0,5,935,2,333,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1205,5,2,935,333,935,0,187,418.1447118,333,0,166.5,235.4665581,1052282.158,5809.128631,200.8333333,264.6200421,689,6,1205,301.25,454.6686522,970,6,689,689,0,689,689,0,0,0,0,124,40,4149.377593,1659.751037,0,935,158.5,334.6930363,112019.4286,0,0,1,1,0,0,0,1,0,181.1428571,187,166.5,0,0,0,0,0,0,5,935,2,333,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,15774,5,2,935,249,935,0,187,418.1447118,249,0,124.5,176.0695885,75060.22569,443.7682262,2629,6114.520226,15106,6,15774,3943.5,7716.299998,15517,6,15106,15106,0,15106,15106,0,0,0,0,124,40,316.9773044,126.7909218,0,935,148,329.7171948,108713.4286,0,0,1,1,0,0,0,1,0,169.1428571,187,124.5,0,0,0,0,0,0,5,935,2,249,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1198,5,2,935,259,935,0,187,418.1447118,259,0,129.5,183.1406563,996661.1018,5843.071786,199.6666667,228.7528506,567,5,1198,299.5,433.1323893,933,5,567,567,0,567,567,0,0,0,0,124,40,4173.622705,1669.449082,0,935,149.25,330.1734393,109014.5,0,0,1,1,0,0,0,1,0,170.5714286,187,129.5,0,0,0,0,0,0,5,935,2,259,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,2535,5,2,935,250,935,0,187,418.1447118,250,0,125,176.7766953,467455.6213,2761.341223,422.5,781.6640583,2000,7,2535,633.75,1110.646171,2294,7,2000,2000,0,2000,2000,0,0,0,0,124,40,1972.386588,788.9546351,0,935,148.125,329.7611419,108742.4107,0,0,1,1,0,0,0,1,0,169.2857143,187,125,0,0,0,0,0,0,5,935,2,250,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1317,5,2,935,314,935,0,187,418.1447118,314,0,157,222.0315293,948367.5019,5315.110099,219.5,265.7876972,674,4,1317,329.25,480.0703941,1028,4,674,674,0,674,674,0,0,0,0,124,40,3796.507213,1518.602885,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187,157,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,18667,5,2,935,291,935,0,187,418.1447118,291,0,145.5,205.7680733,65677.39862,374.9933037,3111.166667,7266.864425,17941,4,18667,4666.75,9044.566486,18231,4,17941,17941,0,17941,17941,0,0,0,0,124,40,267.8523598,107.1409439,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1494,5,2,935,334,935,0,187,418.1447118,334,0,167,236.1736649,849397.5904,4685.4083,249,331.66067,868,9,1494,373.5,547.1687735,1172,9,868,868,0,868,868,0,0,0,0,124,40,3346.720214,1338.688086,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,0,181.2857143,187,167,0,0,0,0,0,0,5,935,2,334,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1273,5,2,935,276,935,0,187,418.1447118,276,0,138,195.1614716,951296.1508,5498.821681,212.1666667,273.4647448,709,7,1273,318.25,480.7358076,1026,7,709,709,0,709,709,0,0,0,0,124,40,3927.729772,1571.091909,0,935,151.375,331.0342829,109583.6964,0,0,1,1,0,0,0,1,0,173,187,138,0,0,0,0,0,0,5,935,2,276,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,16081,5,2,935,266,935,0,187,418.1447118,266,0,133,188.0904038,74684.41017,435.2963124,2680.166667,6303.984943,15546,5,16081,4020.25,7873.037337,15829,5,15546,15546,0,15546,15546,0,0,0,0,124,40,310.9259374,124.370375,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,0,171.5714286,187,133,0,0,0,0,0,0,5,935,2,266,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,8007,5,2,935,261,935,0,187,418.1447118,261,0,130.5,184.5548699,149369.3019,874.2350443,1334.5,2982.119028,7415,6,8007,2001.75,3855.724608,7784,6,7415,7415,0,7415,7415,0,0,0,0,124,40,624.4536031,249.7814412,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,0,170.8571429,187,130.5,0,0,0,0,0,0,5,935,2,261,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1076,5,2,935,268,935,0,187,418.1447118,268,0,134,189.5046174,1118029.74,6505.576208,179.3333333,219.3250252,565,6,1076,269,392.415596,843,6,565,565,0,565,565,0,0,0,0,124,40,4646.840149,1858.736059,0,935,150.375,330.6158485,109306.8393,0,0,1,1,0,0,0,1,0,171.8571429,187,134,0,0,0,0,0,0,5,935,2,268,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1135,5,2,935,341,935,0,187,418.1447118,341,0,170.5,241.1234124,1124229.075,6167.400881,189.1666667,220.2257175,554,6,1135,283.75,400.9458609,864,6,554,554,0,554,554,0,0,0,0,124,40,4405.286344,1762.114537,0,935,159.5,335.3002918,112426.2857,0,0,1,1,0,0,0,1,0,182.2857143,187,170.5,0,0,0,0,0,0,5,935,2,341,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1385,5,2,935,249,935,0,187,418.1447118,249,0,124.5,176.0695885,854873.6462,5054.151625,230.8333333,333.1416616,870,6,1385,346.25,547.3904,1157,6,870,870,0,870,870,0,0,0,0,124,40,3610.108303,1444.043321,0,935,148,329.7171948,108713.4286,0,0,1,1,0,0,0,1,0,169.1428571,187,124.5,0,0,0,0,0,0,5,935,2,249,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1131,5,2,935,323,935,0,187,418.1447118,323,0,161.5,228.3954903,1112290.009,6189.213086,188.5,234.9755306,605,3,1131,282.75,419.7462527,898,3,605,605,0,605,605,0,0,0,0,124,40,4420.86649,1768.346596,0,935,157.25,333.9661018,111533.3571,0,0,1,1,0,0,0,1,0,179.7142857,187,161.5,0,0,0,0,0,0,5,935,2,323,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,16492,5,2,935,313,935,0,187,418.1447118,313,0,156.5,221.3244225,75673.0536,424.4482173,2748.666667,6469.311267,15952,7,16492,4123,8075.956951,16236,7,15952,15952,0,15952,15952,0,0,0,0,124,40,303.1772981,121.2709192,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,0,178.2857143,187,156.5,0,0,0,0,0,0,5,935,2,313,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,15912,5,2,935,315,935,0,187,418.1447118,315,0,157.5,222.7386361,78557.06385,439.9195576,2652,6210.824229,15327,5,15912,3978,7756.989493,15612,5,15327,15327,0,15327,15327,0,0,0,0,124,40,314.2282554,125.6913022,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1204,5,2,935,248,935,0,187,418.1447118,248,0,124,175.3624817,982558.1395,5813.953488,200.6666667,245.9680196,628,6,1204,301,451.7189392,966,6,628,628,0,628,628,0,0,0,0,124,40,4152.82392,1661.129568,0,935,147.875,329.6736211,108684.6964,0,0,1,1,0,0,0,1,0,169,187,124,0,0,0,0,0,0,5,935,2,248,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,15254,5,2,935,250,935,0,187,418.1447118,250,0,125,176.7766953,77684.54176,458.8960273,2542.333333,5943.975729,14673,3,15254,3813.5,7445.505199,14981,3,14673,14673,0,14673,14673,0,0,0,0,124,40,327.7828766,131.1131506,0,935,148.125,329.7611419,108742.4107,0,0,1,1,0,0,0,1,0,169.2857143,187,125,0,0,0,0,0,0,5,935,2,250,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1104,5,2,935,342,935,0,187,418.1447118,342,0,171,241.8305192,1156702.899,6340.57971,184,204.0725361,477,6,1104,276,392.7620145,845,6,477,477,0,477,477,0,0,0,0,124,40,4528.985507,1811.594203,0,935,159.625,335.3777987,112478.2679,0,0,1,1,0,0,0,1,0,182.4285714,187,171,0,0,0,0,0,0,5,935,2,342,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,17650,5,2,935,324,935,0,187,418.1447118,324,0,162,229.1025971,71331.44476,396.6005666,2941.666667,6916.402321,17057,6,17650,4412.5,8666.11772,17411,6,17057,17057,0,17057,17057,0,0,0,0,124,40,283.286119,113.3144476,0,935,157.375,334.0371825,111580.8393,0,0,1,1,0,0,0,1,0,179.8571429,187,162,0,0,0,0,0,0,5,935,2,324,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1377,5,2,935,325,935,0,187,418.1447118,325,0,162.5,229.8097039,915032.6797,5083.514887,229.5,333.7548502,870,3,1377,344.25,542.5116742,1146,3,870,870,0,870,870,0,0,0,0,124,40,3631.082062,1452.432825,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,0,180,187,162.5,0,0,0,0,0,0,5,935,2,325,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,7018,5,2,935,325,935,0,187,418.1447118,325,0,162.5,229.8097039,179538.33,997.4351667,1169.666667,2554.607263,6376,7,7018,1754.5,3317.66027,6728,7,6376,6376,0,6376,6376,0,0,0,0,124,40,712.4536905,284.9814762,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,0,180,187,162.5,0,0,0,0,0,0,5,935,2,325,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1164,5,2,935,365,935,0,187,418.1447118,365,0,182.5,258.0939751,1116838.488,6013.745704,194,241.6203634,618,6,1164,291,438.8036767,937,6,618,618,0,618,618,0,0,0,0,124,40,4295.532646,1718.213058,0,935,162.5,337.2578496,113742.8571,0,0,1,1,0,0,0,1,0,185.7142857,187,182.5,0,0,0,0,0,0,5,935,2,365,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1194,5,2,935,310,935,0,187,418.1447118,310,0,155,219.2031022,1042713.568,5862.646566,199,235.5818329,601,9,1194,298.5,431.5433543,929,9,601,601,0,601,601,0,0,0,0,124,40,4187.60469,1675.041876,0,935,155.625,333.0748254,110938.8393,0,0,1,1,0,0,0,1,0,177.8571429,187,155,0,0,0,0,0,0,5,935,2,310,65535,32768,1,20,0,0,0,0,0,0,0,0,0
6,1202,5,2,935,316,935,0,187,418.1447118,316,0,158,223.4457429,1040765.391,5823.627288,200.3333333,242.9425172,642,6,1202,300.5,420.3938629,914,6,642,642,0,642,642,0,0,0,0,124,40,4159.733777,1663.893511,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187,158,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0,0,0,0
